Order ID,Order Date,Product Name,Category,Region,Customer ID,Quantity,Unit Price,Status,Sales Representative
ORD-10985-2025-AZ,2024-12-30,Monitor,Electronics,West,CUST-2472,3,$781.00,Shipped,Bob
ORD-10986-2025-AZ,2024-06-20,Router,Electronics,Central,CUST-3923,3,"$1,494.00",Pending,David
ORD-10987-2025-TX,2025-03-18,Monitor,Electronics,Central,CUST-8920,2,$875.00,Pending,David
ORD-10988-2025-AZ,2024-11-18,Laptop,Electronics,North,CUST-3685,2,"$1,239.00",Cancelled,Frank
ORD-10989-2025-TX,2025-05-05,Mouse,Peripherals,West,CUST-9660,4,$40.00,Shipped,David
ORD-10990-2025-CA,2025-04-18,Gaming Headset,Gaming,Central,CUST-8316,5,$116.00,Cancelled,Charlie
ORD-10991-2025-CA,2024-08-15,External HDD,Peripherals,South,CUST-9171,5,$119.00,Shipped,Eve
ORD-10992-2025-TX,2024-05-25,Printer,Electronics,South,CUST-8511,1,$761.00,Cancelled,Bob
ORD-10993-2025-CA,2025-06-28,Printer,Electronics,South,CUST-4010,5,$608.00,Pending,Alice
ORD-10994-2025-CA,2024-08-16,Keyboard,Peripherals,South,CUST-6693,4,$97.00,Shipped,David
ORD-10995-2025-CA,2025-03-10,Laptop,Electronics,South,CUST-8001,1,$848.00,Shipped,Charlie
ORD-10996-2025-TX,2024-01-28,Monitor,Electronics,West,CUST-1679,4,$443.00,Shipped,Charlie
ORD-10997-2025-AZ,2025-02-20,SSD Drive,Gaming,Central,CUST-6881,3,$193.00,Shipped,Alice
ORD-10998-2025-TX,2024-09-24,Laptop,Electronics,East,CUST-7423,4,$870.00,Pending,David
ORD-10999-2025-CA,2024-05-02,Monitor,Electronics,East,CUST-6333,4,$854.00,Cancelled,Alice
ORD-11000-2025-CA,2025-05-11,Keyboard,Peripherals,East,CUST-3636,4,$140.00,Cancelled,Eve
